faceoffWinPct,gamesPlayed,goalsAgainst,goalsAgainstPerGame,goalsFor,goalsForPerGame,losses,otLosses,penaltyKillNetPct,penaltyKillPct,pointPct,points,powerPlayNetPct,powerPlayPct,regulationAndOtWins,seasonId,shotsAgainstPerGame,shotsForPerGame,teamFullName,teamId,ties,wins,winsInRegulation,winsInShootout
,80,193,2.4125,288,3.6,21,,,,0.6625,106,,,47,19761977,28.45,29.5125,New York Islanders,2,12.0,47,47,0
,80,310,3.875,272,3.4,37,,,,0.45,72,,,29,19761977,31.8,34.6625,New York Rangers,3,14.0,29,29,0
,80,213,2.6625,323,4.0375,16,,,,0.7,112,,,48,19761977,26.8375,31.5625,Philadelphia Flyers,4,16.0,48,48,0
,80,252,3.15,240,3.0,33,,,,0.50625,81,,,34,19761977,32.4,29.4,Pittsburgh Penguins,5,13.0,34,34,0
,80,240,3.0,312,3.9,23,,,,0.6625,106,,,49,19761977,25.325,30.05,Boston Bruins,6,8.0,49,49,0
,80,220,2.75,301,3.7625,24,,,,0.65,104,,,48,19761977,25.7875,31.6,Buffalo Sabres,7,8.0,48,48,0
,80,171,2.1375,387,4.8375,8,,,,0.825,132,,,60,19761977,25.625,35.1875,Montréal Canadiens,8,12.0,60,60,0
,80,285,3.5625,301,3.7625,32,,,,0.50625,81,,,33,19761977,34.325,31.7125,Toronto Maple Leafs,10,15.0,33,33,0
,80,307,3.8375,221,2.7625,42,,,,0.3875,62,,,24,19761977,32.3,26.0625,Washington Capitals,15,14.0,24,24,0
,80,298,3.725,240,3.0,43,,,,0.39375,63,,,26,19761977,34.9,28.25,Chicago Blackhawks,16,11.0,26,26,0
,80,309,3.8625,183,2.2875,55,,,,0.25625,41,,,16,19761977,29.0625,27.475,Detroit Red Wings,17,9.0,16,16,0
,80,276,3.45,239,2.9875,39,,,,0.45625,73,,,32,19761977,27.4,30.025,St. Louis Blues,19,9.0,32,32,0
,80,294,3.675,235,2.9375,42,,,,0.39375,63,,,25,19761977,31.0,27.7,Vancouver Canucks,23,13.0,25,25,0
,80,241,3.0125,271,3.3875,31,,,,0.51875,83,,,34,19761977,28.5,30.5875,Los Angeles Kings,26,15.0,34,34,0
,80,310,3.875,240,3.0,39,,,,0.4,64,,,23,19761977,31.8625,27.8875,Minnesota North Stars,31,18.0,23,23,0
,80,307,3.8375,226,2.825,46,,,,0.3375,54,,,20,19761977,35.225,28.55,Colorado Rockies,35,14.0,20,20,0
,80,265,3.3125,264,3.3,34,,,,0.5,80,,,34,19761977,27.7375,31.2375,Atlanta Flames,47,12.0,34,34,0
,80,292,3.65,240,3.0,42,,,,0.39375,63,,,25,19761977,31.7875,28.8625,Cleveland Barons,49,13.0,25,25,0
,80,210,2.625,334,4.175,17,,0.860805,0.835165,0.69375,111,0.28761,0.314159,48,19771978,28.2,31.125,New York Islanders,2,15.0,48,48,0
,80,280,3.5,279,3.4875,37,,0.843621,0.80247,0.45625,73,0.265682,0.287822,30,19771978,31.375,28.1375,New York Rangers,3,13.0,30,30,0
,80,200,2.5,296,3.7,20,,0.858823,0.805883,0.65625,105,0.208333,0.236111,45,19771978,25.5,32.9375,Philadelphia Flyers,4,15.0,45,45,0
,80,321,4.0125,254,3.175,37,,0.767634,0.746888,0.425,68,0.183266,0.211155,25,19771978,34.8625,28.825,Pittsburgh Penguins,5,18.0,25,25,0
,80,218,2.725,333,4.1625,18,,0.844594,0.820946,0.70625,113,0.194214,0.202479,51,19771978,22.4875,30.3125,Boston Bruins,6,11.0,51,51,0
,80,215,2.6875,288,3.6,19,,0.889908,0.857799,0.65625,105,0.209401,0.222222,44,19771978,27.8625,30.9875,Buffalo Sabres,7,17.0,44,44,0
,80,183,2.2875,359,4.4875,10,,0.85308,0.810427,0.80625,129,0.31441,0.318777,59,19771978,25.9375,32.7625,Montréal Canadiens,8,11.0,59,59,0
,80,237,2.9625,271,3.3875,29,,0.831615,0.814433,0.575,92,0.187265,0.213483,41,19771978,30.375,29.675,Toronto Maple Leafs,10,10.0,41,41,0
,80,321,4.0125,195,2.4375,49,,0.721568,0.713726,0.3,48,0.069852,0.125,17,19771978,31.25,24.95,Washington Capitals,15,14.0,17,17,0
,80,220,2.75,230,2.875,29,,0.857627,0.844068,0.51875,83,0.195121,0.209756,32,19771978,30.85,29.2125,Chicago Blackhawks,16,19.0,32,32,0
,80,266,3.325,252,3.15,34,,0.821917,0.780822,0.4875,78,0.183098,0.207746,32,19771978,28.3875,28.4125,Detroit Red Wings,17,14.0,32,32,0
,80,304,3.8,195,2.4375,47,,0.743589,0.733334,0.33125,53,0.155893,0.1673,20,19771978,29.75,27.8375,St. Louis Blues,19,13.0,20,20,0
,80,320,4.0,239,2.9875,43,,0.72807,0.714913,0.35625,57,0.198501,0.224719,20,19771978,30.775,25.65,Vancouver Canucks,23,17.0,20,20,0
,80,245,3.0625,243,3.0375,34,,0.813043,0.8,0.48125,77,0.171206,0.194552,31,19771978,26.8875,31.4625,Los Angeles Kings,26,15.0,31,31,0
,80,325,4.0625,218,2.725,53,,0.730232,0.71628,0.28125,45,0.115853,0.14939,18,19771978,31.5,28.8125,Minnesota North Stars,31,9.0,18,18,0
,80,305,3.8125,257,3.2125,40,,0.797468,0.776372,0.36875,59,0.200716,0.225806,19,19771978,31.6375,30.0375,Colorado Rockies,35,21.0,19,19,0
,80,252,3.15,274,3.425,27,,0.81712,0.801557,0.54375,87,0.204188,0.22513,34,19771978,26.6625,29.225,Atlanta Flames,47,19.0,34,34,0
,80,325,4.0625,230,2.875,45,,0.754237,0.741526,0.35625,57,0.121771,0.151291,22,19771978,32.8,26.7375,Cleveland Barons,49,13.0,22,22,0
,80,214,2.675,358,4.475,15,,0.826388,0.802084,0.725,116,0.296153,0.311538,51,19781979,28.8625,28.7625,New York Islanders,2,14.0,51,51,0
,80,292,3.65,316,3.95,29,,0.775974,0.746754,0.56875,91,0.2,0.238709,40,19781979,27.75,30.8875,New York Rangers,3,11.0,40,40,0
,80,248,3.1,281,3.5125,25,,0.836206,0.79023,0.59375,95,0.245689,0.25431,40,19781979,25.575,31.7375,Philadelphia Flyers,4,15.0,40,40,0
,80,279,3.4875,281,3.5125,31,,0.8,0.772,0.53125,85,0.199233,0.214559,36,19781979,30.875,32.3125,Pittsburgh Penguins,5,13.0,36,36,0
,80,270,3.375,316,3.95,23,,0.767605,0.746479,0.625,100,0.2,0.236,43,19781979,24.775,28.0625,Boston Bruins,6,14.0,43,43,0
,80,263,3.2875,280,3.5,28,,0.821705,0.786822,0.55,88,0.191011,0.205992,36,19781979,29.95,30.0125,Buffalo Sabres,7,16.0,36,36,0
,80,204,2.55,337,4.2125,17,,0.868544,0.835681,0.71875,115,0.254166,0.283333,52,19781979,25.4125,32.1625,Montréal Canadiens,8,11.0,52,52,0
,80,252,3.15,267,3.3375,33,,0.80303,0.787879,0.50625,81,0.224576,0.254237,34,19781979,31.475,30.5375,Toronto Maple Leafs,10,13.0,34,34,0
,80,338,4.225,273,3.4125,41,,0.715328,0.697081,0.39375,63,0.149006,0.188741,24,19781979,31.65,28.475,Washington Capitals,15,15.0,24,24,0
,80,277,3.4625,244,3.05,36,,0.791245,0.76431,0.45625,73,0.149797,0.165991,29,19781979,34.1875,28.0875,Chicago Blackhawks,16,15.0,29,29,0
,80,295,3.6875,252,3.15,41,,0.810035,0.774194,0.3875,62,0.211009,0.238532,23,19781979,28.325,28.3875,Detroit Red Wings,17,16.0,23,23,0
,80,348,4.35,249,3.1125,50,,0.757085,0.74494,0.3,48,0.143884,0.172661,18,19781979,31.625,26.6375,St. Louis Blues,19,12.0,18,18,0
,80,291,3.6375,217,2.7125,42,,0.810483,0.806452,0.39375,63,0.159322,0.18983,25,19781979,30.8125,27.1,Vancouver Canucks,23,13.0,25,25,0
,80,286,3.575,292,3.65,34,,0.800813,0.776423,0.5,80,0.217948,0.243589,34,19781979,29.4375,30.25,Los Angeles Kings,26,12.0,34,34,0
,80,289,3.6125,257,3.2125,40,,0.810344,0.793104,0.425,68,0.186851,0.217993,28,19781979,28.5625,30.6375,Minnesota North Stars,31,12.0,28,28,0
,80,331,4.1375,210,2.625,53,,0.744075,0.706162,0.2625,42,0.209737,0.224719,15,19781979,30.9625,27.3375,Colorado Rockies,35,12.0,15,15,0
,80,280,3.5,327,4.0875,31,,0.827586,0.806897,0.5625,90,0.213043,0.234782,41,19781979,29.4375,28.2875,Atlanta Flames,47,8.0,41,41,0
,80,247,3.0875,281,3.5125,28,,0.798107,0.776026,0.56875,91,0.218867,0.233962,39,19791980,29.95,27.7125,New York Islanders,2,13.0,39,39,0
,80,284,3.55,308,3.85,32,,0.848684,0.822369,0.5375,86,0.233552,0.256578,38,19791980,28.6875,29.7875,New York Rangers,3,10.0,38,38,0
,80,254,3.175,327,4.0875,12,,0.827956,0.787635,0.725,116,0.136531,0.162361,48,19791980,27.7,33.8125,Philadelphia Flyers,4,20.0,48,48,0
,80,303,3.7875,251,3.1375,37,,0.764227,0.739838,0.45625,73,0.182509,0.197718,30,19791980,29.8875,30.6875,Pittsburgh Penguins,5,13.0,30,30,0
,80,234,2.925,310,3.875,21,,0.854838,0.829033,0.65625,105,0.229508,0.245901,46,19791980,24.125,27.9375,Boston Bruins,6,13.0,46,46,0
,80,201,2.5125,318,3.975,17,,0.837301,0.829366,0.6875,110,0.22909,0.243636,47,19791980,23.9875,29.325,Buffalo Sabres,7,16.0,47,47,0
,80,240,3.0,328,4.1,20,,0.821862,0.813766,0.66875,107,0.267924,0.290566,47,19791980,27.6875,31.6375,Montréal Canadiens,8,13.0,47,47,0
,80,327,4.0875,304,3.8,40,,0.796923,0.79077,0.46875,75,0.22909,0.247272,35,19791980,33.275,32.425,Toronto Maple Leafs,10,5.0,35,35,0
,80,293,3.6625,261,3.2625,40,,0.757085,0.736843,0.41875,67,0.168918,0.182432,27,19791980,29.55,28.4375,Washington Capitals,15,13.0,27,27,0
,80,250,3.125,241,3.0125,27,,0.828178,0.807561,0.54375,87,0.202952,0.236162,34,19791980,31.125,30.225,Chicago Blackhawks,16,19.0,34,34,0
,80,306,3.825,268,3.35,43,,0.785185,0.762963,0.39375,63,0.216911,0.224264,26,19791980,28.4625,29.8625,Detroit Red Wings,17,11.0,26,26,0
,80,278,3.475,266,3.325,34,,0.864341,0.844962,0.5,80,0.167235,0.180887,34,19791980,30.5875,27.1125,St. Louis Blues,19,12.0,34,34,0
,80,322,4.025,301,3.7625,39,,0.799363,0.764332,0.43125,69,0.208029,0.222627,28,19791980,30.775,28.3625,Edmonton Oilers,22,13.0,28,28,0
,80,281,3.5125,256,3.2,37,,0.764912,0.757895,0.4375,70,0.133986,0.173202,27,19791980,29.2125,29.0875,Vancouver Canucks,23,16.0,27,27,0
,80,313,3.9125,290,3.625,36,,0.702054,0.681507,0.4625,74,0.238709,0.267741,30,19791980,30.7,28.9625,Los Angeles Kings,26,14.0,30,30,0
,80,253,3.1625,311,3.8875,28,,0.836134,0.819328,0.55,88,0.215873,0.238095,36,19791980,28.625,31.3875,Minnesota North Stars,31,16.0,36,36,0
,80,313,3.9125,248,3.1,44,,0.75,0.735075,0.38125,61,0.178217,0.20792,25,19791980,32.55,27.3,Quebec Nordiques,32,11.0,25,25,0
,80,314,3.925,214,2.675,49,,0.785454,0.77091,0.31875,51,0.157738,0.1875,20,19791980,31.6875,28.3125,Winnipeg Jets (1979),33,11.0,20,20,0
,80,312,3.9,303,3.7875,34,,0.772908,0.74502,0.45625,73,0.190697,0.195348,27,19791980,29.5875,27.425,Hartford Whalers,34,19.0,27,27,0
,80,308,3.85,234,2.925,48,,0.799126,0.772926,0.31875,51,0.169491,0.179661,19,19791980,28.625,29.3875,Colorado Rockies,35,13.0,19,19,0
,80,269,3.3625,282,3.525,32,,0.831501,0.809524,0.51875,83,0.203703,0.236111,35,19791980,30.55,28.15,Atlanta Flames,47,13.0,35,35,0
,80,260,3.25,355,4.4375,18,,0.845108,0.793479,0.6875,110,0.274447,0.293375,48,19801981,30.225,30.2125,New York Islanders,2,14.0,48,48,0
,80,317,3.9625,312,3.9,36,,0.822622,0.786633,0.4625,74,0.144067,0.177966,30,19801981,27.775,30.7375,New York Rangers,3,14.0,30,30,0
,80,249,3.1125,313,3.9125,24,,0.825581,0.802326,0.60625,97,0.255395,0.269784,41,19801981,28.9875,33.0875,Philadelphia Flyers,4,15.0,41,41,0
,80,345,4.3125,302,3.775,37,,0.75,0.733871,0.45625,73,0.203007,0.230576,30,19801981,30.65,32.5875,Pittsburgh Penguins,5,13.0,30,30,0
,80,272,3.4,316,3.95,30,,0.806722,0.767508,0.54375,87,0.23032,0.253644,37,19801981,24.8375,29.0,Boston Bruins,6,13.0,37,37,0
,80,250,3.125,327,4.0875,20,,0.866412,0.832062,0.61875,99,0.205882,0.238562,39,19801981,27.9375,31.0,Buffalo Sabres,7,21.0,39,39,0
,80,232,2.9,332,4.15,22,,0.845878,0.817205,0.64375,103,0.214046,0.240802,45,19801981,26.4375,33.8625,Montréal Canadiens,8,13.0,45,45,0
,80,367,4.5875,322,4.025,37,,0.796116,0.774272,0.44375,71,0.241071,0.252976,28,19801981,33.55,34.3125,Toronto Maple Leafs,10,15.0,28,28,0
,80,317,3.9625,286,3.575,36,,0.76415,0.738994,0.4375,70,0.152284,0.187817,26,19801981,31.6125,29.3125,Washington Capitals,15,18.0,26,26,0
,80,315,3.9375,304,3.8,33,,0.772602,0.750685,0.4875,78,0.189368,0.222591,31,19801981,33.8375,32.0625,Chicago Blackhawks,16,16.0,31,31,0
,80,339,4.2375,252,3.15,43,,0.763406,0.741325,0.35,56,0.151898,0.189873,19,19801981,29.95,30.85,Detroit Red Wings,17,18.0,19,19,0
,80,281,3.5125,352,4.4,18,,0.866863,0.819527,0.66875,107,0.207977,0.242165,45,19801981,31.75,30.3875,St. Louis Blues,19,17.0,45,45,0
,80,298,3.725,329,4.1125,27,,0.827777,0.805556,0.575,92,0.231023,0.270627,39,19801981,33.1625,27.125,Calgary Flames,20,14.0,39,39,0
,80,327,4.0875,328,4.1,35,,0.791907,0.754336,0.4625,74,0.201729,0.221902,29,19801981,29.5125,29.8375,Edmonton Oilers,22,16.0,29,29,0
,80,301,3.7625,289,3.6125,32,,0.792899,0.760356,0.475,76,0.163636,0.20606,28,19801981,30.0875,31.075,Vancouver Canucks,23,20.0,28,28,0
,80,290,3.625,337,4.2125,24,,0.807262,0.773744,0.61875,99,0.226775,0.245901,43,19801981,30.675,27.85,Los Angeles Kings,26,13.0,43,43,0
,80,263,3.2875,291,3.6375,28,,0.811881,0.788779,0.54375,87,0.183823,0.215686,35,19801981,29.875,32.225,Minnesota North Stars,31,17.0,35,35,0
,80,318,3.975,314,3.925,32,,0.783783,0.762763,0.4875,78,0.208211,0.237536,30,19801981,30.3125,28.625,Quebec Nordiques,32,18.0,30,30,0
,80,400,5.0,246,3.075,57,,0.773076,0.742308,0.2,32,0.130057,0.17341,9,19801981,34.9,28.275,Winnipeg Jets (1979),33,14.0,9,9,0
,80,372,4.65,292,3.65,41,,0.795731,0.756098,0.375,60,0.140186,0.186915,21,19801981,35.3875,28.75,Hartford Whalers,34,18.0,21,21,0
,80,344,4.3,258,3.225,45,,0.770318,0.752651,0.35625,57,0.188888,0.211111,22,19801981,29.3,29.5875,Colorado Rockies,35,13.0,22,22,0
,80,250,3.125,385,4.8125,16,,0.84756,0.798781,0.7375,118,0.267361,0.277777,54,19811982,30.075,30.8625,New York Islanders,2,10.0,54,54,0
,80,306,3.825,316,3.95,27,,0.78481,0.762659,0.575,92,0.183006,0.222222,39,19811982,29.45,28.5625,New York Rangers,3,14.0,39,39,0
,80,313,3.9125,325,4.0625,31,,0.76178,0.732985,0.54375,87,0.248299,0.265306,38,19811982,29.9875,34.0125,Philadelphia Flyers,4,11.0,38,38,0
,80,337,4.2125,310,3.875,36,,0.789473,0.769424,0.46875,75,0.2125,0.2475,31,19811982,31.2125,31.875,Pittsburgh Penguins,5,13.0,31,31,0
,80,285,3.5625,323,4.0375,27,,0.853741,0.816327,0.6,96,0.199312,0.223367,43,19811982,25.7,30.2125,Boston Bruins,6,10.0,43,43,0
,80,273,3.4125,307,3.8375,26,,0.807272,0.792728,0.58125,93,0.18213,0.216494,39,19811982,29.0,29.275,Buffalo Sabres,7,15.0,39,39,0
,80,223,2.7875,360,4.5,17,,0.832167,0.8007,0.68125,109,0.225589,0.242424,46,19811982,27.475,33.775,Montréal Canadiens,8,17.0,46,46,0
,80,380,4.75,298,3.725,44,,0.757575,0.730028,0.35,56,0.18213,0.202749,20,19811982,34.7125,29.1,Toronto Maple Leafs,10,16.0,20,20,0
,80,338,4.225,319,3.9875,41,,0.812297,0.786408,0.40625,65,0.198067,0.224637,26,19811982,33.2875,31.475,Washington Capitals,15,13.0,26,26,0
,80,363,4.5375,332,4.15,38,,0.787958,0.753927,0.45,72,0.216129,0.254838,30,19811982,33.225,32.075,Chicago Blackhawks,16,12.0,30,30,0
,80,351,4.3875,270,3.375,47,,0.770318,0.734983,0.3375,54,0.141176,0.164705,21,19811982,28.1625,33.375,Detroit Red Wings,17,12.0,21,21,0
,80,349,4.3625,315,3.9375,40,,0.790368,0.76204,0.45,72,0.187134,0.225146,32,19811982,32.225,30.7875,St. Louis Blues,19,8.0,32,32,0
,80,345,4.3125,334,4.175,34,,0.803076,0.778462,0.46875,75,0.235494,0.266211,29,19811982,33.4,29.425,Calgary Flames,20,17.0,29,29,0
,80,295,3.6875,417,5.2125,17,,0.849462,0.817205,0.69375,111,0.232352,0.255882,48,19811982,31.725,33.625,Edmonton Oilers,22,15.0,48,48,0
,80,286,3.575,290,3.625,33,,0.810725,0.785489,0.48125,77,0.160237,0.18991,30,19811982,30.275,30.725,Vancouver Canucks,23,17.0,30,30,0
,80,369,4.6125,314,3.925,41,,0.739682,0.717461,0.39375,63,0.181303,0.212464,24,19811982,30.5875,32.0125,Los Angeles Kings,26,15.0,24,24,0
,80,288,3.6,346,4.325,23,,0.859259,0.818519,0.5875,94,0.220385,0.245179,37,19811982,32.9125,33.0125,Minnesota North Stars,31,20.0,37,37,0
,80,345,4.3125,356,4.45,31,,0.833836,0.782478,0.5125,82,0.238853,0.267515,33,19811982,29.6,28.8125,Quebec Nordiques,32,16.0,33,33,0
,80,332,4.15,319,3.9875,33,,0.771084,0.755021,0.5,80,0.192073,0.225609,33,19811982,32.45,32.925,Winnipeg Jets (1979),33,14.0,33,33,0
,80,351,4.3875,264,3.3,41,,0.742857,0.721429,0.375,60,0.203389,0.230508,21,19811982,34.0625,31.1,Hartford Whalers,34,18.0,21,21,0
,80,362,4.525,241,3.0125,49,,0.783882,0.769231,0.30625,49,0.103333,0.153333,18,19811982,33.8375,26.3375,Colorado Rockies,35,13.0,18,18,0
,80,338,4.225,230,2.875,49,,0.757679,0.733789,0.3,48,0.182119,0.215231,17,19821983,32.0875,25.6875,New Jersey Devils,1,14.0,17,17,0
,80,226,2.825,302,3.775,26,,0.867069,0.836859,0.6,96,0.248091,0.259541,42,19821983,29.9625,30.3625,New York Islanders,2,12.0,42,42,0
,80,287,3.5875,306,3.825,35,,0.79288,0.754046,0.5,80,0.203821,0.229299,35,19821983,29.8,28.525,New York Rangers,3,10.0,35,35,0
,80,240,3.0,326,4.075,23,,0.863095,0.818453,0.6625,106,0.192028,0.217391,49,19821983,26.4375,34.4625,Philadelphia Flyers,4,8.0,49,49,0
,80,394,4.925,257,3.2125,53,,0.732323,0.724748,0.28125,45,0.183333,0.225,18,19821983,32.6875,30.225,Pittsburgh Penguins,5,9.0,18,18,0
,80,228,2.85,327,4.0875,20,,0.833333,0.804348,0.6875,110,0.208609,0.228476,50,19821983,24.825,30.85,Boston Bruins,6,10.0,50,50,0
,80,285,3.5625,318,3.975,29,,0.867158,0.822879,0.55625,89,0.187702,0.216828,38,19821983,26.4625,30.075,Buffalo Sabres,7,13.0,38,38,0
,80,286,3.575,350,4.375,24,,0.774436,0.744361,0.6125,98,0.198581,0.22695,42,19821983,29.0875,32.875,Montréal Canadiens,8,14.0,42,42,0
,80,330,4.125,293,3.6625,40,,0.789156,0.75,0.425,68,0.2,0.225352,28,19821983,31.8125,28.3875,Toronto Maple Leafs,10,12.0,28,28,0
,80,283,3.5375,306,3.825,25,,0.824561,0.814036,0.5875,94,0.180281,0.211267,39,19821983,28.725,30.5875,Washington Capitals,15,16.0,39,39,0
,80,268,3.35,338,4.225,23,,0.77377,0.763935,0.65,104,0.252365,0.271293,47,19821983,31.075,31.8,Chicago Blackhawks,16,10.0,47,47,0
,80,344,4.3,263,3.2875,44,,0.75,0.726028,0.35625,57,0.104477,0.138059,21,19821983,28.95,29.6375,Detroit Red Wings,17,15.0,21,21,0
,80,316,3.95,285,3.5625,40,,0.839285,0.8125,0.40625,65,0.178683,0.213166,25,19821983,31.175,31.2875,St. Louis Blues,19,15.0,25,25,0
,80,317,3.9625,321,4.0125,34,,0.798449,0.771318,0.4875,78,0.216117,0.238095,32,19821983,33.0875,28.5875,Calgary Flames,20,14.0,32,32,0
,80,315,3.9375,424,5.3,21,,0.830808,0.775253,0.6625,106,0.272108,0.292517,47,19821983,32.425,33.325,Edmonton Oilers,22,12.0,47,47,0
,80,309,3.8625,303,3.7875,35,,0.820069,0.802769,0.46875,75,0.234234,0.27027,30,19821983,30.8,30.1375,Vancouver Canucks,23,15.0,30,30,0
,80,365,4.5625,308,3.85,41,,0.720136,0.686007,0.4125,66,0.200598,0.242514,27,19821983,30.5875,33.4625,Los Angeles Kings,26,12.0,27,27,0
,80,290,3.625,321,4.0125,24,,0.855072,0.805798,0.6,96,0.208211,0.266862,40,19821983,31.6125,32.1375,Minnesota North Stars,31,16.0,40,40,0
,80,336,4.2,343,4.2875,34,,0.751445,0.734105,0.5,80,0.185185,0.205387,34,19821983,32.5375,28.9125,Quebec Nordiques,32,12.0,34,34,0
,80,333,4.1625,311,3.8875,39,,0.767068,0.730924,0.4625,74,0.208459,0.229607,33,19821983,31.6375,31.7625,Winnipeg Jets (1979),33,8.0,33,33,0
,80,403,5.0375,261,3.2625,54,,0.775086,0.754326,0.28125,45,0.156133,0.189591,19,19821983,35.8875,28.575,Hartford Whalers,34,7.0,19,19,0
,80,350,4.375,231,2.8875,56,,0.767857,0.752977,0.25625,41,0.107438,0.14325,17,19831984,32.0,26.3875,New Jersey Devils,1,7.0,17,16,0
,80,269,3.3625,357,4.4625,26,,0.865546,0.815127,0.65,104,0.192857,0.225,50,19831984,33.3875,30.275,New York Islanders,2,4.0,50,47,0
,80,304,3.8,314,3.925,29,,0.815561,0.78098,0.58125,93,0.213559,0.250847,42,19831984,31.55,31.8875,New York Rangers,3,9.0,42,37,0
,80,290,3.625,350,4.375,26,,0.809917,0.765841,0.6125,98,0.176656,0.201892,44,19831984,28.65,36.75,Philadelphia Flyers,4,10.0,44,41,0
,80,390,4.875,254,3.175,58,,0.776536,0.759777,0.2375,38,0.168141,0.209439,16,19831984,36.35,28.3375,Pittsburgh Penguins,5,6.0,16,15,0
,80,261,3.2625,336,4.2,25,,0.861445,0.831326,0.65,104,0.219298,0.239766,49,19831984,26.175,29.9625,Boston Bruins,6,6.0,49,48,0
,80,257,3.2125,315,3.9375,25,,0.859205,0.819495,0.64375,103,0.17647,0.219814,48,19831984,26.8375,29.8625,Buffalo Sabres,7,7.0,48,43,0
,80,295,3.6875,286,3.575,40,,0.844202,0.797102,0.46875,75,0.17687,0.20068,35,19831984,25.7,28.65,Montréal Canadiens,8,5.0,35,34,0
,80,387,4.8375,303,3.7875,45,,0.761658,0.735752,0.38125,61,0.198433,0.21671,26,19831984,35.4,29.3625,Toronto Maple Leafs,10,9.0,26,25,0
,80,226,2.825,308,3.85,27,,0.891156,0.863946,0.63125,101,0.15748,0.202099,48,19831984,24.425,31.675,Washington Capitals,15,5.0,48,47,0
,80,311,3.8875,277,3.4625,42,,0.806451,0.782992,0.425,68,0.180722,0.201807,30,19831984,31.6,30.65,Chicago Blackhawks,16,8.0,30,30,0
,80,323,4.0375,298,3.725,42,,0.78135,0.752412,0.43125,69,0.19382,0.22191,31,19831984,28.925,29.1,Detroit Red Wings,17,7.0,31,28,0
,80,316,3.95,293,3.6625,41,,0.758904,0.747946,0.44375,71,0.178977,0.224431,32,19831984,30.0,30.325,St. Louis Blues,19,7.0,32,29,0
,80,314,3.925,311,3.8875,32,,0.846394,0.802508,0.5125,82,0.181818,0.215488,34,19831984,32.8625,32.0625,Calgary Flames,20,14.0,34,30,0
,80,314,3.925,446,5.575,18,,0.892105,0.797369,0.74375,119,0.213836,0.254716,57,19831984,33.0125,32.6375,Edmonton Oilers,22,5.0,57,53,0
,80,328,4.1,306,3.825,39,,0.776357,0.763579,0.45625,73,0.217032,0.247252,32,19831984,29.4125,31.175,Vancouver Canucks,23,9.0,32,29,0
,80,376,4.7,309,3.8625,44,,0.755102,0.721089,0.36875,59,0.160664,0.207756,23,19831984,31.6875,30.8875,Los Angeles Kings,26,13.0,23,22,0
,80,344,4.3,345,4.3125,31,,0.823383,0.778607,0.55,88,0.244837,0.268436,39,19831984,32.625,31.675,Minnesota North Stars,31,10.0,39,34,0
,80,278,3.475,360,4.5,28,,0.837912,0.807693,0.5875,94,0.187898,0.219745,42,19831984,28.15,28.575,Quebec Nordiques,32,10.0,42,42,0
,80,374,4.675,340,4.25,38,,0.78466,0.746313,0.45625,73,0.167108,0.214854,31,19831984,32.6875,32.2625,Winnipeg Jets (1979),33,11.0,31,24,0
,80,320,4.0,288,3.6,42,,0.79139,0.774835,0.4125,66,0.200607,0.243161,28,19831984,31.1375,30.075,Hartford Whalers,34,10.0,28,26,0
,80,346,4.325,264,3.3,48,,0.795597,0.767296,0.3375,54,0.160664,0.193905,22,19841985,29.9125,29.6875,New Jersey Devils,1,10.0,22,22,0
,80,312,3.9,345,4.3125,34,,0.858267,0.821523,0.5375,86,0.226148,0.250883,40,19841985,32.4125,30.1875,New York Islanders,2,6.0,40,39,0
,80,345,4.3125,295,3.6875,44,,0.833333,0.806061,0.3875,62,0.213333,0.24,26,19841985,35.1125,29.8,New York Rangers,3,10.0,26,24,0
,80,241,3.0125,348,4.35,20,,0.858895,0.797547,0.70625,113,0.203278,0.22295,53,19841985,29.825,33.7,Philadelphia Flyers,4,7.0,53,52,0
,80,385,4.8125,276,3.45,51,,0.782894,0.759869,0.33125,53,0.11142,0.172701,24,19841985,37.0375,28.125,Pittsburgh Penguins,5,5.0,24,21,0
,80,287,3.5875,303,3.7875,34,,0.848942,0.797584,0.5125,82,0.193037,0.218354,36,19841985,27.2125,30.0,Boston Bruins,6,10.0,36,32,0
,80,237,2.9625,290,3.625,28,,0.854237,0.823729,0.5625,90,0.224683,0.240506,38,19841985,23.7625,28.8625,Buffalo Sabres,7,14.0,38,38,0
,80,262,3.275,309,3.8625,27,,0.835766,0.791971,0.5875,94,0.214953,0.239875,41,19841985,24.65,30.2,Montréal Canadiens,8,12.0,41,38,0
,80,358,4.475,253,3.1625,52,,0.789308,0.738994,0.3,48,0.163323,0.197707,20,19841985,32.875,29.0625,Toronto Maple Leafs,10,8.0,20,15,0
,80,240,3.0,322,4.025,25,,0.791245,0.771044,0.63125,101,0.216867,0.237951,46,19841985,25.8,31.925,Washington Capitals,15,9.0,46,43,0
,80,299,3.7375,309,3.8625,35,,0.802395,0.772456,0.51875,83,0.2,0.217543,38,19841985,33.1375,29.9625,Chicago Blackhawks,16,7.0,38,36,0
